ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-06-28T10:32:00.000000000Z,33,2,3572,853.040000000,853.080000000,852.970000000,853.010000000,19,COST
2024-06-28T10:39:00.000000000Z,33,2,3572,852.920000000,853.180000000,852.920000000,853.180000000,25,COST
2024-06-28T11:01:00.000000000Z,33,2,3572,852.890000000,853.000000000,852.890000000,853.000000000,20,COST
2024-06-28T11:04:00.000000000Z,33,2,3572,852.990000000,852.990000000,852.990000000,852.990000000,15,COST
2024-06-28T11:13:00.000000000Z,33,2,3572,852.740000000,852.980000000,852.740000000,852.980000000,5,COST
2024-06-28T11:27:00.000000000Z,33,2,3572,852.940000000,852.940000000,852.940000000,852.940000000,1,COST
2024-06-28T11:32:00.000000000Z,33,2,3572,852.940000000,852.940000000,852.940000000,852.940000000,3,COST
2024-06-28T11:41:00.000000000Z,33,2,3572,852.940000000,852.940000000,852.940000000,852.940000000,4,COST
2024-06-28T11:53:00.000000000Z,33,2,3572,852.500000000,852.500000000,852.500000000,852.500000000,25,COST
2024-06-28T12:04:00.000000000Z,33,2,3572,852.330000000,852.330000000,852.330000000,852.330000000,1,COST
2024-06-28T12:16:00.000000000Z,33,2,3572,852.440000000,852.500000000,852.440000000,852.500000000,36,COST
2024-06-28T12:20:00.000000000Z,33,2,3572,852.760000000,853.060000000,852.760000000,853.060000000,50,COST
2024-06-28T12:33:00.000000000Z,33,2,3572,852.970000000,852.980000000,852.970000000,852.980000000,12,COST
2024-06-28T12:40:00.000000000Z,33,2,3572,852.960000000,852.960000000,852.960000000,852.960000000,10,COST
2024-06-28T12:45:00.000000000Z,33,2,3572,852.560000000,852.560000000,852.550000000,852.550000000,8,COST
2024-06-28T12:46:00.000000000Z,33,2,3572,852.890000000,852.890000000,852.890000000,852.890000000,1,COST
2024-06-28T12:51:00.000000000Z,33,2,3572,852.210000000,852.210000000,852.000000000,852.000000000,333,COST
2024-06-28T12:57:00.000000000Z,33,2,3572,852.500000000,852.500000000,852.500000000,852.500000000,2,COST
2024-06-28T13:05:00.000000000Z,33,2,3572,852.000000000,852.010000000,852.000000000,852.010000000,18,COST
2024-06-28T13:10:00.000000000Z,33,2,3572,852.760000000,852.760000000,852.760000000,852.760000000,3,COST
2024-06-28T13:18:00.000000000Z,33,2,3572,852.850000000,852.850000000,852.850000000,852.850000000,2,COST
2024-06-28T13:24:00.000000000Z,33,2,3572,852.010000000,852.010000000,852.010000000,852.010000000,5,COST
2024-06-28T13:26:00.000000000Z,33,2,3572,852.950000000,853.020000000,852.950000000,853.020000000,20,COST
2024-06-28T13:27:00.000000000Z,33,2,3572,853.310000000,853.310000000,853.310000000,853.310000000,5,COST
