ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-05-29T09:32:00.000000000Z,33,2,3572,1020.000000000,1020.000000000,1020.000000000,1020.000000000,20,COST
2025-05-29T09:50:00.000000000Z,33,2,3572,1020.390000000,1020.390000000,1020.390000000,1020.390000000,3,COST
2025-05-29T09:52:00.000000000Z,33,2,3572,1020.030000000,1020.030000000,1020.030000000,1020.030000000,1,COST
2025-05-29T09:56:00.000000000Z,33,2,3572,1020.000000000,1020.000000000,1020.000000000,1020.000000000,4,COST
2025-05-29T09:57:00.000000000Z,33,2,3572,1020.000000000,1020.000000000,1020.000000000,1020.000000000,5,COST
2025-05-29T09:58:00.000000000Z,33,2,3572,1020.000000000,1020.000000000,1020.000000000,1020.000000000,1,COST
2025-05-29T10:00:00.000000000Z,33,2,3572,1018.060000000,1018.060000000,1018.060000000,1018.060000000,3,COST
2025-05-29T10:04:00.000000000Z,33,2,3572,1018.120000000,1018.120000000,1018.120000000,1018.120000000,15,COST
2025-05-29T10:05:00.000000000Z,33,2,3572,1018.120000000,1018.120000000,1018.000000000,1018.000000000,260,COST
2025-05-29T10:06:00.000000000Z,33,2,3572,1017.410000000,1017.410000000,1017.410000000,1017.410000000,2,COST
2025-05-29T10:15:00.000000000Z,33,2,3572,1017.960000000,1017.960000000,1017.960000000,1017.960000000,2,COST
2025-05-29T10:18:00.000000000Z,33,2,3572,1016.000000000,1016.000000000,1015.770000000,1015.910000000,33,COST
2025-05-29T10:32:00.000000000Z,33,2,3572,1016.150000000,1016.150000000,1016.150000000,1016.150000000,5,COST
2025-05-29T10:37:00.000000000Z,33,2,3572,1015.250000000,1015.250000000,1015.160000000,1015.160000000,10,COST
2025-05-29T10:38:00.000000000Z,33,2,3572,1015.000000000,1015.000000000,1015.000000000,1015.000000000,7,COST
2025-05-29T10:47:00.000000000Z,33,2,3572,1015.000000000,1015.000000000,1015.000000000,1015.000000000,2,COST
2025-05-29T11:00:00.000000000Z,33,2,3572,1016.010000000,1016.010000000,1016.010000000,1016.010000000,5,COST
2025-05-29T11:03:00.000000000Z,33,2,3572,1014.510000000,1015.440000000,1013.600000000,1013.600000000,124,COST
2025-05-29T11:08:00.000000000Z,33,2,3572,1013.580000000,1013.600000000,1013.580000000,1013.600000000,15,COST
2025-05-29T11:12:00.000000000Z,33,2,3572,1013.300000000,1013.300000000,1013.300000000,1013.300000000,5,COST
2025-05-29T11:16:00.000000000Z,33,2,3572,1013.900000000,1013.920000000,1013.900000000,1013.920000000,3,COST
2025-05-29T11:18:00.000000000Z,33,2,3572,1014.000000000,1014.000000000,1013.900000000,1013.900000000,11,COST
2025-05-29T11:26:00.000000000Z,33,2,3572,1013.900000000,1013.900000000,1013.900000000,1013.900000000,1,COST
2025-05-29T11:28:00.000000000Z,33,2,3572,1013.150000000,1013.150000000,1013.140000000,1013.140000000,5,COST
2025-05-29T11:33:00.000000000Z,33,2,3572,1013.020000000,1013.020000000,1012.590000000,1012.590000000,29,COST
2025-05-29T11:39:00.000000000Z,33,2,3572,1012.430000000,1012.430000000,1012.430000000,1012.430000000,2,COST
2025-05-29T11:45:00.000000000Z,33,2,3572,1012.780000000,1012.780000000,1012.780000000,1012.780000000,2,COST
2025-05-29T11:47:00.000000000Z,33,2,3572,1013.240000000,1013.240000000,1013.240000000,1013.240000000,5,COST
2025-05-29T11:52:00.000000000Z,33,2,3572,1013.490000000,1013.490000000,1013.000000000,1013.000000000,7,COST
2025-05-29T11:55:00.000000000Z,33,2,3572,1013.000000000,1013.000000000,1013.000000000,1013.000000000,10,COST
2025-05-29T11:56:00.000000000Z,33,2,3572,1012.070000000,1012.070000000,1012.000000000,1012.000000000,96,COST
2025-05-29T11:57:00.000000000Z,33,2,3572,1011.900000000,1011.900000000,1011.900000000,1011.900000000,2,COST
2025-05-29T11:58:00.000000000Z,33,2,3572,1011.800000000,1011.800000000,1011.800000000,1011.800000000,1,COST
2025-05-29T11:59:00.000000000Z,33,2,3572,1011.430000000,1011.430000000,1011.120000000,1011.120000000,10,COST
2025-05-29T12:00:00.000000000Z,33,2,3572,1011.120000000,1011.120000000,1011.110000000,1011.110000000,54,COST
2025-05-29T12:13:00.000000000Z,33,2,3572,1012.980000000,1013.000000000,1012.980000000,1013.000000000,5,COST
2025-05-29T12:15:00.000000000Z,33,2,3572,1012.990000000,1012.990000000,1012.990000000,1012.990000000,5,COST
