ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-10-12T09:48:00.000000000Z,33,2,2282,566.150000000,566.150000000,566.150000000,566.150000000,1,COST
2023-10-12T11:04:00.000000000Z,33,2,2282,566.790000000,566.790000000,566.790000000,566.790000000,4,COST
2023-10-12T11:06:00.000000000Z,33,2,2282,566.750000000,566.860000000,566.750000000,566.860000000,15,COST
2023-10-12T12:19:00.000000000Z,33,2,2282,566.740000000,566.740000000,566.740000000,566.740000000,6,COST
2023-10-12T12:36:00.000000000Z,33,2,2282,565.860000000,565.860000000,565.850000000,565.850000000,41,COST
2023-10-12T12:38:00.000000000Z,33,2,2282,566.000000000,566.000000000,566.000000000,566.000000000,2,COST
2023-10-12T12:41:00.000000000Z,33,2,2282,565.850000000,565.850000000,565.850000000,565.850000000,44,COST
2023-10-12T12:49:00.000000000Z,33,2,2282,565.850000000,565.850000000,565.850000000,565.850000000,44,COST
2023-10-12T13:10:00.000000000Z,33,2,2282,566.050000000,566.050000000,566.050000000,566.050000000,1,COST
2023-10-12T13:11:00.000000000Z,33,2,2282,566.050000000,566.050000000,566.050000000,566.050000000,1,COST
2023-10-12T13:19:00.000000000Z,33,2,2282,566.830000000,566.830000000,566.830000000,566.830000000,1,COST
2023-10-12T13:21:00.000000000Z,33,2,2282,567.470000000,567.500000000,567.470000000,567.500000000,21,COST
2023-10-12T13:25:00.000000000Z,33,2,2282,565.860000000,566.600000000,565.850000000,566.600000000,32,COST
2023-10-12T13:27:00.000000000Z,33,2,2282,567.490000000,567.500000000,567.490000000,567.500000000,56,COST
2023-10-12T13:30:00.000000000Z,33,2,2282,567.500000000,568.960000000,566.990000000,566.990000000,19290,COST
2023-10-12T13:31:00.000000000Z,33,2,2282,567.510000000,568.240000000,567.510000000,567.550000000,1229,COST
2023-10-12T13:32:00.000000000Z,33,2,2282,567.765000000,567.765000000,566.500000000,567.200000000,396,COST
2023-10-12T13:33:00.000000000Z,33,2,2282,567.170000000,567.360000000,566.380000000,566.700000000,790,COST
2023-10-12T13:34:00.000000000Z,33,2,2282,566.430000000,566.660000000,566.000000000,566.000000000,648,COST
2023-10-12T13:35:00.000000000Z,33,2,2282,566.040000000,566.260000000,565.680000000,566.010000000,111,COST
2023-10-12T13:36:00.000000000Z,33,2,2282,566.440000000,566.670000000,566.040000000,566.040000000,236,COST
2023-10-12T13:37:00.000000000Z,33,2,2282,566.375000000,567.630000000,566.375000000,567.360000000,486,COST
2023-10-12T13:38:00.000000000Z,33,2,2282,567.350000000,567.830000000,567.290000000,567.290000000,159,COST
2023-10-12T13:39:00.000000000Z,33,2,2282,567.830000000,568.640000000,567.830000000,568.230000000,2604,COST
2023-10-12T13:40:00.000000000Z,33,2,2282,568.380000000,569.000000000,568.300000000,569.000000000,1012,COST
2023-10-12T13:41:00.000000000Z,33,2,2282,568.800000000,568.860000000,568.030000000,568.110000000,1592,COST
2023-10-12T13:42:00.000000000Z,33,2,2282,568.120000000,568.580000000,567.850000000,568.000000000,439,COST
2023-10-12T13:43:00.000000000Z,33,2,2282,567.940000000,567.940000000,567.360000000,567.790000000,443,COST
2023-10-12T13:44:00.000000000Z,33,2,2282,567.900000000,567.900000000,567.210000000,567.210000000,95,COST
2023-10-12T13:45:00.000000000Z,33,2,2282,567.150000000,568.160000000,567.150000000,568.160000000,349,COST
2023-10-12T13:46:00.000000000Z,33,2,2282,568.250000000,568.400000000,568.040000000,568.210000000,452,COST
2023-10-12T13:47:00.000000000Z,33,2,2282,568.110000000,568.110000000,568.060000000,568.060000000,27,COST
2023-10-12T13:48:00.000000000Z,33,2,2282,568.000000000,568.120000000,567.720000000,567.720000000,362,COST
2023-10-12T13:49:00.000000000Z,33,2,2282,567.460000000,567.720000000,567.290000000,567.720000000,433,COST
2023-10-12T13:50:00.000000000Z,33,2,2282,567.630000000,568.120000000,567.630000000,568.120000000,429,COST
2023-10-12T13:51:00.000000000Z,33,2,2282,568.120000000,568.280000000,568.000000000,568.050000000,321,COST
2023-10-12T13:52:00.000000000Z,33,2,2282,568.050000000,568.050000000,567.420000000,567.420000000,712,COST
2023-10-12T13:53:00.000000000Z,33,2,2282,567.610000000,567.620000000,566.500000000,566.500000000,1336,COST
2023-10-12T13:54:00.000000000Z,33,2,2282,566.500000000,566.520000000,565.780000000,565.780000000,172,COST
2023-10-12T13:55:00.000000000Z,33,2,2282,565.700000000,566.190000000,565.700000000,565.910000000,347,COST
2023-10-12T13:56:00.000000000Z,33,2,2282,566.095000000,566.300000000,566.040000000,566.040000000,40,COST
2023-10-12T13:57:00.000000000Z,33,2,2282,566.010000000,566.020000000,565.620000000,565.950000000,815,COST
2023-10-12T13:58:00.000000000Z,33,2,2282,565.810000000,565.880000000,565.480000000,565.530000000,290,COST
2023-10-12T13:59:00.000000000Z,33,2,2282,565.700000000,565.700000000,565.500000000,565.670000000,266,COST
2023-10-12T14:00:00.000000000Z,33,2,2282,565.530000000,566.000000000,565.530000000,565.845000000,267,COST
2023-10-12T14:01:00.000000000Z,33,2,2282,565.660000000,565.680000000,565.200000000,565.480000000,616,COST
2023-10-12T14:02:00.000000000Z,33,2,2282,565.210000000,565.360000000,565.190000000,565.190000000,114,COST
2023-10-12T14:03:00.000000000Z,33,2,2282,565.480000000,565.590000000,565.320000000,565.330000000,637,COST
2023-10-12T14:04:00.000000000Z,33,2,2282,565.440000000,566.100000000,565.440000000,565.990000000,980,COST
2023-10-12T14:05:00.000000000Z,33,2,2282,565.860000000,565.860000000,565.580000000,565.600000000,295,COST
2023-10-12T14:06:00.000000000Z,33,2,2282,565.620000000,566.260000000,565.620000000,566.260000000,1250,COST
2023-10-12T14:07:00.000000000Z,33,2,2282,566.320000000,566.370000000,565.970000000,566.000000000,321,COST
2023-10-12T14:08:00.000000000Z,33,2,2282,565.850000000,566.040000000,565.810000000,566.040000000,693,COST
2023-10-12T14:09:00.000000000Z,33,2,2282,565.760000000,565.980000000,565.760000000,565.980000000,4,COST
2023-10-12T14:10:00.000000000Z,33,2,2282,565.680000000,565.680000000,565.240000000,565.320000000,1386,COST
2023-10-12T14:11:00.000000000Z,33,2,2282,565.500000000,565.500000000,565.210000000,565.320000000,23,COST
2023-10-12T14:12:00.000000000Z,33,2,2282,565.400000000,565.980000000,565.400000000,565.900000000,1362,COST
2023-10-12T14:13:00.000000000Z,33,2,2282,565.720000000,565.840000000,565.720000000,565.840000000,19,COST
2023-10-12T14:14:00.000000000Z,33,2,2282,565.890000000,566.110000000,565.890000000,565.960000000,321,COST
2023-10-12T14:15:00.000000000Z,33,2,2282,566.055000000,566.240000000,565.760000000,565.890000000,1408,COST
2023-10-12T14:16:00.000000000Z,33,2,2282,565.830000000,565.830000000,565.230000000,565.230000000,575,COST
2023-10-12T14:17:00.000000000Z,33,2,2282,565.320000000,565.345000000,565.010000000,565.020000000,1289,COST
2023-10-12T14:18:00.000000000Z,33,2,2282,565.260000000,565.970000000,565.260000000,565.970000000,1556,COST
2023-10-12T14:19:00.000000000Z,33,2,2282,566.070000000,566.200000000,566.070000000,566.200000000,43,COST
2023-10-12T14:20:00.000000000Z,33,2,2282,566.220000000,566.550000000,566.220000000,566.240000000,711,COST
2023-10-12T14:21:00.000000000Z,33,2,2282,566.250000000,566.250000000,566.220000000,566.220000000,57,COST
2023-10-12T14:22:00.000000000Z,33,2,2282,566.190000000,566.550000000,565.815000000,565.955000000,734,COST
2023-10-12T14:23:00.000000000Z,33,2,2282,565.950000000,566.280000000,565.750000000,566.280000000,581,COST
2023-10-12T14:24:00.000000000Z,33,2,2282,566.290000000,566.290000000,565.700000000,565.700000000,513,COST
2023-10-12T14:25:00.000000000Z,33,2,2282,565.670000000,566.060000000,565.550000000,565.550000000,249,COST
2023-10-12T14:26:00.000000000Z,33,2,2282,565.800000000,566.370000000,565.800000000,566.370000000,409,COST
2023-10-12T14:27:00.000000000Z,33,2,2282,566.150000000,566.370000000,566.080000000,566.370000000,185,COST
2023-10-12T14:28:00.000000000Z,33,2,2282,566.140000000,566.140000000,565.840000000,565.960000000,952,COST
2023-10-12T14:29:00.000000000Z,33,2,2282,565.840000000,565.840000000,565.430000000,565.490000000,230,COST
2023-10-12T14:30:00.000000000Z,33,2,2282,565.680000000,565.680000000,565.590000000,565.590000000,47,COST
2023-10-12T14:31:00.000000000Z,33,2,2282,565.610000000,565.770000000,565.440000000,565.440000000,132,COST
2023-10-12T14:32:00.000000000Z,33,2,2282,565.510000000,565.510000000,564.810000000,564.810000000,1389,COST
2023-10-12T14:33:00.000000000Z,33,2,2282,564.900000000,564.900000000,564.610000000,564.710000000,270,COST
2023-10-12T14:34:00.000000000Z,33,2,2282,564.780000000,564.880000000,564.500000000,564.610000000,321,COST
2023-10-12T14:35:00.000000000Z,33,2,2282,564.520000000,564.580000000,564.250000000,564.470000000,154,COST
2023-10-12T14:36:00.000000000Z,33,2,2282,564.630000000,564.770000000,564.600000000,564.610000000,1840,COST
2023-10-12T14:37:00.000000000Z,33,2,2282,564.600000000,565.140000000,564.600000000,565.140000000,1314,COST
2023-10-12T14:38:00.000000000Z,33,2,2282,564.950000000,565.000000000,564.680000000,565.000000000,599,COST
2023-10-12T14:39:00.000000000Z,33,2,2282,564.750000000,564.750000000,564.470000000,564.470000000,404,COST
2023-10-12T14:40:00.000000000Z,33,2,2282,564.370000000,564.620000000,564.370000000,564.610000000,120,COST
2023-10-12T14:41:00.000000000Z,33,2,2282,564.660000000,564.720000000,564.400000000,564.410000000,210,COST
2023-10-12T14:42:00.000000000Z,33,2,2282,564.390000000,564.390000000,564.300000000,564.300000000,190,COST
2023-10-12T14:43:00.000000000Z,33,2,2282,564.370000000,564.405000000,564.140000000,564.140000000,407,COST
2023-10-12T14:44:00.000000000Z,33,2,2282,564.090000000,564.090000000,563.530000000,563.530000000,183,COST
2023-10-12T14:45:00.000000000Z,33,2,2282,563.530000000,564.030000000,563.440000000,564.030000000,877,COST
2023-10-12T14:46:00.000000000Z,33,2,2282,564.070000000,564.560000000,564.010000000,564.550000000,1329,COST
2023-10-12T14:47:00.000000000Z,33,2,2282,564.390000000,564.520000000,564.360000000,564.360000000,54,COST
2023-10-12T14:48:00.000000000Z,33,2,2282,564.370000000,564.400000000,564.190000000,564.210000000,281,COST
2023-10-12T14:49:00.000000000Z,33,2,2282,564.250000000,564.650000000,564.250000000,564.460000000,249,COST
2023-10-12T14:50:00.000000000Z,33,2,2282,564.440000000,564.810000000,564.370000000,564.810000000,365,COST
2023-10-12T14:51:00.000000000Z,33,2,2282,564.930000000,564.930000000,564.430000000,564.430000000,235,COST
2023-10-12T14:52:00.000000000Z,33,2,2282,564.310000000,564.465000000,564.300000000,564.300000000,93,COST
2023-10-12T14:54:00.000000000Z,33,2,2282,564.390000000,564.390000000,563.870000000,564.100000000,673,COST
2023-10-12T14:55:00.000000000Z,33,2,2282,563.860000000,564.290000000,563.860000000,564.080000000,1088,COST
2023-10-12T14:56:00.000000000Z,33,2,2282,564.290000000,564.500000000,564.010000000,564.100000000,1774,COST
2023-10-12T14:57:00.000000000Z,33,2,2282,563.970000000,564.200000000,563.910000000,564.110000000,124,COST
2023-10-12T14:58:00.000000000Z,33,2,2282,564.210000000,564.410000000,564.210000000,564.410000000,664,COST
2023-10-12T14:59:00.000000000Z,33,2,2282,564.420000000,564.590000000,564.420000000,564.440000000,1000,COST
2023-10-12T15:00:00.000000000Z,33,2,2282,564.440000000,564.890000000,564.280000000,564.410000000,1319,COST
2023-10-12T15:01:00.000000000Z,33,2,2282,564.570000000,564.680000000,564.570000000,564.680000000,79,COST
2023-10-12T15:02:00.000000000Z,33,2,2282,564.980000000,565.040000000,564.720000000,564.740000000,648,COST
2023-10-12T15:03:00.000000000Z,33,2,2282,564.700000000,564.790000000,564.650000000,564.650000000,324,COST
2023-10-12T15:04:00.000000000Z,33,2,2282,564.790000000,564.840000000,564.760000000,564.840000000,9,COST
2023-10-12T15:05:00.000000000Z,33,2,2282,564.650000000,564.940000000,564.630000000,564.920000000,153,COST
2023-10-12T15:06:00.000000000Z,33,2,2282,564.860000000,565.280000000,564.780000000,565.280000000,2052,COST
2023-10-12T15:07:00.000000000Z,33,2,2282,565.150000000,565.150000000,564.230000000,564.230000000,940,COST
2023-10-12T15:08:00.000000000Z,33,2,2282,564.490000000,564.490000000,564.230000000,564.340000000,133,COST
2023-10-12T15:09:00.000000000Z,33,2,2282,564.340000000,564.560000000,564.230000000,564.550000000,540,COST
2023-10-12T15:11:00.000000000Z,33,2,2282,564.620000000,564.710000000,564.290000000,564.700000000,375,COST
2023-10-12T15:12:00.000000000Z,33,2,2282,564.510000000,564.700000000,564.510000000,564.700000000,11,COST
2023-10-12T15:13:00.000000000Z,33,2,2282,564.700000000,564.980000000,564.630000000,564.980000000,743,COST
2023-10-12T15:14:00.000000000Z,33,2,2282,565.010000000,565.070000000,564.850000000,564.950000000,367,COST
