ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2022-05-06T09:30:00.000000000Z,33,2,4855,2316.250000000,2316.450000000,2316.250000000,2316.450000000,3,GOOGL
2022-05-06T09:31:00.000000000Z,33,2,4855,2317.130000000,2317.130000000,2317.130000000,2317.130000000,1,GOOGL
2022-05-06T09:32:00.000000000Z,33,2,4855,2317.130000000,2318.000000000,2317.130000000,2318.000000000,30,GOOGL
2022-05-06T09:33:00.000000000Z,33,2,4855,2318.000000000,2318.000000000,2318.000000000,2318.000000000,18,GOOGL
2022-05-06T09:34:00.000000000Z,33,2,4855,2318.000000000,2318.500000000,2318.000000000,2318.500000000,21,GOOGL
2022-05-06T09:35:00.000000000Z,33,2,4855,2317.670000000,2317.670000000,2317.670000000,2317.670000000,1,GOOGL
2022-05-06T09:36:00.000000000Z,33,2,4855,2318.370000000,2318.370000000,2318.370000000,2318.370000000,1,GOOGL
2022-05-06T09:37:00.000000000Z,33,2,4855,2318.000000000,2318.000000000,2318.000000000,2318.000000000,3,GOOGL
2022-05-06T09:38:00.000000000Z,33,2,4855,2318.000000000,2318.000000000,2318.000000000,2318.000000000,1,GOOGL
2022-05-06T09:40:00.000000000Z,33,2,4855,2318.500000000,2319.000000000,2318.500000000,2319.000000000,13,GOOGL
2022-05-06T09:41:00.000000000Z,33,2,4855,2318.900000000,2318.900000000,2318.900000000,2318.900000000,5,GOOGL
2022-05-06T09:46:00.000000000Z,33,2,4855,2320.890000000,2320.890000000,2320.890000000,2320.890000000,5,GOOGL
2022-05-06T09:50:00.000000000Z,33,2,4855,2322.270000000,2322.270000000,2322.270000000,2322.270000000,3,GOOGL
2022-05-06T09:53:00.000000000Z,33,2,4855,2322.000000000,2322.000000000,2322.000000000,2322.000000000,5,GOOGL
2022-05-06T09:57:00.000000000Z,33,2,4855,2322.200000000,2322.200000000,2322.200000000,2322.200000000,1,GOOGL
2022-05-06T09:58:00.000000000Z,33,2,4855,2322.500000000,2322.500000000,2322.500000000,2322.500000000,5,GOOGL
2022-05-06T10:00:00.000000000Z,33,2,4855,2322.520000000,2322.520000000,2322.520000000,2322.520000000,1,GOOGL
2022-05-06T10:04:00.000000000Z,33,2,4855,2323.000000000,2323.000000000,2323.000000000,2323.000000000,1,GOOGL
2022-05-06T10:07:00.000000000Z,33,2,4855,2323.230000000,2323.880000000,2323.220000000,2323.880000000,10,GOOGL
2022-05-06T10:10:00.000000000Z,33,2,4855,2321.420000000,2321.420000000,2321.420000000,2321.420000000,1,GOOGL
2022-05-06T10:12:00.000000000Z,33,2,4855,2321.870000000,2321.870000000,2321.870000000,2321.870000000,2,GOOGL
2022-05-06T10:13:00.000000000Z,33,2,4855,2321.400000000,2321.400000000,2320.000000000,2320.000000000,6,GOOGL
2022-05-06T10:16:00.000000000Z,33,2,4855,2318.450000000,2318.450000000,2318.450000000,2318.450000000,1,GOOGL
2022-05-06T10:23:00.000000000Z,33,2,4855,2320.280000000,2320.280000000,2320.280000000,2320.280000000,5,GOOGL
2022-05-06T10:28:00.000000000Z,33,2,4855,2323.390000000,2323.390000000,2323.390000000,2323.390000000,3,GOOGL
2022-05-06T10:30:00.000000000Z,33,2,4855,2323.880000000,2323.880000000,2323.880000000,2323.880000000,1,GOOGL
2022-05-06T10:31:00.000000000Z,33,2,4855,2324.500000000,2324.500000000,2324.500000000,2324.500000000,1,GOOGL
2022-05-06T10:35:00.000000000Z,33,2,4855,2324.470000000,2324.470000000,2324.470000000,2324.470000000,1,GOOGL
2022-05-06T10:37:00.000000000Z,33,2,4855,2322.990000000,2322.990000000,2322.990000000,2322.990000000,1,GOOGL
2022-05-06T10:39:00.000000000Z,33,2,4855,2322.990000000,2322.990000000,2322.990000000,2322.990000000,5,GOOGL
2022-05-06T10:40:00.000000000Z,33,2,4855,2323.030000000,2323.030000000,2322.990000000,2322.990000000,11,GOOGL
2022-05-06T10:42:00.000000000Z,33,2,4855,2321.980000000,2321.980000000,2321.980000000,2321.980000000,1,GOOGL
2022-05-06T10:45:00.000000000Z,33,2,4855,2320.140000000,2323.940000000,2320.140000000,2323.940000000,6,GOOGL
2022-05-06T10:48:00.000000000Z,33,2,4855,2321.680000000,2321.680000000,2320.140000000,2320.140000000,8,GOOGL
2022-05-06T10:50:00.000000000Z,33,2,4855,2319.840000000,2319.840000000,2319.840000000,2319.840000000,1,GOOGL
2022-05-06T10:54:00.000000000Z,33,2,4855,2319.150000000,2319.150000000,2319.150000000,2319.150000000,1,GOOGL
2022-05-06T10:55:00.000000000Z,33,2,4855,2318.180000000,2318.180000000,2318.180000000,2318.180000000,1,GOOGL
2022-05-06T10:59:00.000000000Z,33,2,4855,2318.180000000,2318.180000000,2318.180000000,2318.180000000,1,GOOGL
2022-05-06T11:00:00.000000000Z,33,2,4855,2318.180000000,2320.250000000,2318.180000000,2320.250000000,20,GOOGL
2022-05-06T11:01:00.000000000Z,33,2,4855,2318.670000000,2318.670000000,2316.250000000,2316.250000000,11,GOOGL
2022-05-06T11:03:00.000000000Z,33,2,4855,2317.000000000,2317.010000000,2317.000000000,2317.010000000,7,GOOGL
2022-05-06T11:04:00.000000000Z,33,2,4855,2318.300000000,2318.300000000,2317.010000000,2317.010000000,6,GOOGL
2022-05-06T11:05:00.000000000Z,33,2,4855,2316.250000000,2316.250000000,2316.130000000,2316.130000000,2,GOOGL
2022-05-06T11:06:00.000000000Z,33,2,4855,2316.570000000,2317.200000000,2316.560000000,2317.190000000,19,GOOGL
2022-05-06T11:08:00.000000000Z,33,2,4855,2317.190000000,2317.190000000,2317.190000000,2317.190000000,2,GOOGL
2022-05-06T11:09:00.000000000Z,33,2,4855,2315.390000000,2315.390000000,2315.390000000,2315.390000000,1,GOOGL
