ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-02-24T09:30:00.000000000Z,33,2,4611,90.510000000,90.510000000,90.510000000,90.510000000,130,GOOGL
2023-02-24T09:31:00.000000000Z,33,2,4611,90.510000000,90.510000000,90.500000000,90.500000000,4,GOOGL
2023-02-24T09:33:00.000000000Z,33,2,4611,90.510000000,90.510000000,90.500000000,90.500000000,8,GOOGL
2023-02-24T09:35:00.000000000Z,33,2,4611,90.500000000,90.500000000,90.500000000,90.500000000,7,GOOGL
2023-02-24T09:36:00.000000000Z,33,2,4611,90.500000000,90.500000000,90.500000000,90.500000000,5,GOOGL
2023-02-24T09:37:00.000000000Z,33,2,4611,90.500000000,90.500000000,90.430000000,90.430000000,165,GOOGL
2023-02-24T09:38:00.000000000Z,33,2,4611,90.490000000,90.490000000,90.480000000,90.490000000,518,GOOGL
2023-02-24T09:40:00.000000000Z,33,2,4611,90.500000000,90.500000000,90.500000000,90.500000000,4,GOOGL
2023-02-24T09:41:00.000000000Z,33,2,4611,90.510000000,90.520000000,90.510000000,90.510000000,305,GOOGL
2023-02-24T09:43:00.000000000Z,33,2,4611,90.540000000,90.550000000,90.540000000,90.550000000,101,GOOGL
2023-02-24T09:44:00.000000000Z,33,2,4611,90.550000000,90.550000000,90.550000000,90.550000000,2,GOOGL
2023-02-24T09:45:00.000000000Z,33,2,4611,90.520000000,90.520000000,90.390000000,90.460000000,415,GOOGL
2023-02-24T09:46:00.000000000Z,33,2,4611,90.390000000,90.390000000,90.390000000,90.390000000,100,GOOGL
2023-02-24T09:47:00.000000000Z,33,2,4611,90.450000000,90.470000000,90.450000000,90.470000000,50,GOOGL
2023-02-24T09:49:00.000000000Z,33,2,4611,90.390000000,90.390000000,90.390000000,90.390000000,10,GOOGL
2023-02-24T09:50:00.000000000Z,33,2,4611,90.390000000,90.390000000,90.390000000,90.390000000,1,GOOGL
2023-02-24T09:53:00.000000000Z,33,2,4611,90.400000000,90.430000000,90.400000000,90.430000000,10,GOOGL
2023-02-24T09:55:00.000000000Z,33,2,4611,90.430000000,90.430000000,90.400000000,90.400000000,633,GOOGL
2023-02-24T09:58:00.000000000Z,33,2,4611,90.400000000,90.400000000,90.350000000,90.350000000,48,GOOGL
2023-02-24T09:59:00.000000000Z,33,2,4611,90.360000000,90.360000000,90.360000000,90.360000000,3,GOOGL
2023-02-24T10:00:00.000000000Z,33,2,4611,90.360000000,90.400000000,90.350000000,90.400000000,11,GOOGL
2023-02-24T10:01:00.000000000Z,33,2,4611,90.420000000,90.430000000,90.400000000,90.400000000,110,GOOGL
2023-02-24T10:02:00.000000000Z,33,2,4611,90.420000000,90.420000000,90.420000000,90.420000000,1,GOOGL
2023-02-24T10:03:00.000000000Z,33,2,4611,90.420000000,90.450000000,90.420000000,90.450000000,196,GOOGL
2023-02-24T10:05:00.000000000Z,33,2,4611,90.500000000,90.500000000,90.490000000,90.490000000,24,GOOGL
2023-02-24T10:08:00.000000000Z,33,2,4611,90.460000000,90.460000000,90.460000000,90.460000000,10,GOOGL
2023-02-24T10:09:00.000000000Z,33,2,4611,90.460000000,90.460000000,90.460000000,90.460000000,21,GOOGL
2023-02-24T10:10:00.000000000Z,33,2,4611,90.490000000,90.500000000,90.490000000,90.500000000,71,GOOGL
2023-02-24T10:12:00.000000000Z,33,2,4611,90.460000000,90.460000000,90.460000000,90.460000000,1,GOOGL
2023-02-24T10:13:00.000000000Z,33,2,4611,90.450000000,90.450000000,90.360000000,90.380000000,511,GOOGL
2023-02-24T10:14:00.000000000Z,33,2,4611,90.370000000,90.370000000,90.310000000,90.310000000,208,GOOGL
2023-02-24T10:16:00.000000000Z,33,2,4611,90.420000000,90.420000000,90.420000000,90.420000000,1,GOOGL
2023-02-24T10:17:00.000000000Z,33,2,4611,90.410000000,90.410000000,90.340000000,90.340000000,11,GOOGL
2023-02-24T10:19:00.000000000Z,33,2,4611,90.350000000,90.350000000,90.340000000,90.340000000,5,GOOGL
2023-02-24T10:20:00.000000000Z,33,2,4611,90.340000000,90.340000000,90.340000000,90.340000000,95,GOOGL
2023-02-24T10:21:00.000000000Z,33,2,4611,90.310000000,90.310000000,90.300000000,90.310000000,308,GOOGL
2023-02-24T10:24:00.000000000Z,33,2,4611,90.330000000,90.330000000,90.330000000,90.330000000,70,GOOGL
2023-02-24T10:28:00.000000000Z,33,2,4611,90.420000000,90.420000000,90.420000000,90.420000000,9,GOOGL
2023-02-24T10:29:00.000000000Z,33,2,4611,90.420000000,90.420000000,90.420000000,90.420000000,15,GOOGL
2023-02-24T10:32:00.000000000Z,33,2,4611,90.400000000,90.400000000,90.400000000,90.400000000,62,GOOGL
