ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2022-08-17T09:30:00.000000000Z,33,2,4839,121.150000000,121.150000000,121.150000000,121.150000000,11,GOOGL
2022-08-17T09:32:00.000000000Z,33,2,4839,121.110000000,121.110000000,121.100000000,121.100000000,100,GOOGL
2022-08-17T09:33:00.000000000Z,33,2,4839,121.100000000,121.100000000,121.100000000,121.100000000,134,GOOGL
2022-08-17T09:40:00.000000000Z,33,2,4839,121.100000000,121.100000000,121.100000000,121.100000000,77,GOOGL
2022-08-17T09:46:00.000000000Z,33,2,4839,121.100000000,121.100000000,120.990000000,120.990000000,285,GOOGL
2022-08-17T09:49:00.000000000Z,33,2,4839,120.990000000,121.020000000,120.850000000,120.850000000,1165,GOOGL
2022-08-17T09:51:00.000000000Z,33,2,4839,120.850000000,120.850000000,120.760000000,120.760000000,370,GOOGL
2022-08-17T09:52:00.000000000Z,33,2,4839,120.790000000,120.790000000,120.740000000,120.740000000,295,GOOGL
2022-08-17T09:53:00.000000000Z,33,2,4839,120.930000000,120.930000000,120.650000000,120.680000000,327,GOOGL
2022-08-17T09:55:00.000000000Z,33,2,4839,120.800000000,120.800000000,120.790000000,120.790000000,10,GOOGL
2022-08-17T09:56:00.000000000Z,33,2,4839,120.900000000,120.900000000,120.780000000,120.870000000,195,GOOGL
2022-08-17T09:57:00.000000000Z,33,2,4839,120.820000000,120.820000000,120.800000000,120.800000000,370,GOOGL
2022-08-17T09:58:00.000000000Z,33,2,4839,120.810000000,120.810000000,120.810000000,120.810000000,4,GOOGL
2022-08-17T10:03:00.000000000Z,33,2,4839,120.900000000,120.900000000,120.900000000,120.900000000,2,GOOGL
2022-08-17T10:07:00.000000000Z,33,2,4839,120.900000000,120.900000000,120.900000000,120.900000000,1,GOOGL
2022-08-17T10:09:00.000000000Z,33,2,4839,120.900000000,120.900000000,120.770000000,120.770000000,188,GOOGL
2022-08-17T10:10:00.000000000Z,33,2,4839,120.770000000,120.770000000,120.700000000,120.700000000,240,GOOGL
