ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2022-01-12T09:30:00.000000000Z,33,2,27,175.200000000,175.290000000,175.190000000,175.270000000,812,AAPL
2022-01-12T09:31:00.000000000Z,33,2,27,175.260000000,175.260000000,175.200000000,175.240000000,623,AAPL
2022-01-12T09:32:00.000000000Z,33,2,27,175.220000000,175.220000000,175.200000000,175.200000000,39,AAPL
2022-01-12T09:33:00.000000000Z,33,2,27,175.190000000,175.190000000,175.170000000,175.180000000,63,AAPL
2022-01-12T09:34:00.000000000Z,33,2,27,175.180000000,175.220000000,175.180000000,175.210000000,85,AAPL
2022-01-12T09:35:00.000000000Z,33,2,27,175.210000000,175.230000000,175.210000000,175.230000000,26,AAPL
2022-01-12T09:36:00.000000000Z,33,2,27,175.240000000,175.390000000,175.240000000,175.350000000,550,AAPL
2022-01-12T09:37:00.000000000Z,33,2,27,175.350000000,175.430000000,175.350000000,175.430000000,373,AAPL
2022-01-12T09:38:00.000000000Z,33,2,27,175.440000000,175.470000000,175.290000000,175.290000000,1187,AAPL
2022-01-12T09:39:00.000000000Z,33,2,27,175.330000000,175.330000000,175.240000000,175.240000000,553,AAPL
2022-01-12T09:40:00.000000000Z,33,2,27,175.300000000,175.310000000,175.290000000,175.310000000,117,AAPL
2022-01-12T09:41:00.000000000Z,33,2,27,175.320000000,175.350000000,175.320000000,175.350000000,67,AAPL
2022-01-12T09:42:00.000000000Z,33,2,27,175.350000000,175.360000000,175.350000000,175.360000000,258,AAPL
2022-01-12T09:43:00.000000000Z,33,2,27,175.370000000,175.380000000,175.360000000,175.380000000,20,AAPL
2022-01-12T09:44:00.000000000Z,33,2,27,175.390000000,175.450000000,175.390000000,175.430000000,206,AAPL
2022-01-12T09:45:00.000000000Z,33,2,27,175.440000000,175.450000000,175.430000000,175.440000000,778,AAPL
2022-01-12T09:46:00.000000000Z,33,2,27,175.440000000,175.590000000,175.440000000,175.590000000,953,AAPL
2022-01-12T09:47:00.000000000Z,33,2,27,175.550000000,175.670000000,175.550000000,175.610000000,1000,AAPL
2022-01-12T09:48:00.000000000Z,33,2,27,175.620000000,175.700000000,175.620000000,175.660000000,320,AAPL
2022-01-12T09:49:00.000000000Z,33,2,27,175.650000000,175.680000000,175.640000000,175.640000000,216,AAPL
2022-01-12T09:50:00.000000000Z,33,2,27,175.670000000,175.670000000,175.650000000,175.650000000,208,AAPL
2022-01-12T09:51:00.000000000Z,33,2,27,175.650000000,175.670000000,175.650000000,175.670000000,61,AAPL
2022-01-12T09:52:00.000000000Z,33,2,27,175.680000000,175.680000000,175.680000000,175.680000000,5,AAPL
2022-01-12T09:53:00.000000000Z,33,2,27,175.670000000,175.720000000,175.670000000,175.720000000,21,AAPL
2022-01-12T09:54:00.000000000Z,33,2,27,175.710000000,175.770000000,175.710000000,175.760000000,525,AAPL
2022-01-12T09:55:00.000000000Z,33,2,27,175.760000000,175.810000000,175.710000000,175.810000000,1327,AAPL
2022-01-12T09:56:00.000000000Z,33,2,27,175.830000000,175.870000000,175.790000000,175.820000000,195,AAPL
2022-01-12T09:57:00.000000000Z,33,2,27,175.830000000,175.830000000,175.750000000,175.750000000,216,AAPL
2022-01-12T09:58:00.000000000Z,33,2,27,175.750000000,175.900000000,175.750000000,175.830000000,286,AAPL
2022-01-12T09:59:00.000000000Z,33,2,27,175.830000000,175.870000000,175.820000000,175.820000000,393,AAPL
2022-01-12T10:00:00.000000000Z,33,2,27,175.830000000,175.870000000,175.830000000,175.870000000,1223,AAPL
2022-01-12T10:01:00.000000000Z,33,2,27,175.870000000,175.870000000,175.800000000,175.800000000,1525,AAPL
2022-01-12T10:02:00.000000000Z,33,2,27,175.800000000,175.830000000,175.800000000,175.830000000,252,AAPL
2022-01-12T10:03:00.000000000Z,33,2,27,175.830000000,175.830000000,175.780000000,175.810000000,232,AAPL
2022-01-12T10:04:00.000000000Z,33,2,27,175.800000000,175.800000000,175.740000000,175.760000000,666,AAPL
2022-01-12T10:05:00.000000000Z,33,2,27,175.750000000,175.760000000,175.730000000,175.730000000,162,AAPL
2022-01-12T10:06:00.000000000Z,33,2,27,175.730000000,175.800000000,175.720000000,175.750000000,220,AAPL
2022-01-12T10:07:00.000000000Z,33,2,27,175.740000000,175.750000000,175.600000000,175.680000000,891,AAPL
2022-01-12T10:08:00.000000000Z,33,2,27,175.690000000,175.700000000,175.650000000,175.650000000,67,AAPL
2022-01-12T10:09:00.000000000Z,33,2,27,175.650000000,175.690000000,175.640000000,175.650000000,317,AAPL
2022-01-12T10:10:00.000000000Z,33,2,27,175.660000000,175.680000000,175.660000000,175.680000000,100,AAPL
2022-01-12T10:11:00.000000000Z,33,2,27,175.680000000,175.690000000,175.540000000,175.600000000,1618,AAPL
2022-01-12T10:12:00.000000000Z,33,2,27,175.590000000,175.600000000,175.550000000,175.580000000,147,AAPL
2022-01-12T10:13:00.000000000Z,33,2,27,175.590000000,175.630000000,175.590000000,175.630000000,33,AAPL
2022-01-12T10:14:00.000000000Z,33,2,27,175.620000000,175.670000000,175.620000000,175.670000000,1219,AAPL
2022-01-12T10:15:00.000000000Z,33,2,27,175.670000000,175.750000000,175.670000000,175.740000000,414,AAPL
2022-01-12T10:16:00.000000000Z,33,2,27,175.750000000,175.850000000,175.750000000,175.810000000,464,AAPL
2022-01-12T10:17:00.000000000Z,33,2,27,175.820000000,175.850000000,175.820000000,175.830000000,155,AAPL
2022-01-12T10:18:00.000000000Z,33,2,27,175.840000000,175.860000000,175.800000000,175.800000000,1286,AAPL
2022-01-12T10:19:00.000000000Z,33,2,27,175.800000000,175.830000000,175.800000000,175.830000000,226,AAPL
2022-01-12T10:20:00.000000000Z,33,2,27,175.840000000,175.840000000,175.830000000,175.840000000,7,AAPL
2022-01-12T10:21:00.000000000Z,33,2,27,175.850000000,175.860000000,175.840000000,175.840000000,419,AAPL
2022-01-12T10:22:00.000000000Z,33,2,27,175.860000000,175.920000000,175.850000000,175.910000000,784,AAPL
2022-01-12T10:23:00.000000000Z,33,2,27,175.920000000,175.970000000,175.850000000,175.950000000,264,AAPL
2022-01-12T10:24:00.000000000Z,33,2,27,175.950000000,175.960000000,175.930000000,175.930000000,52,AAPL
2022-01-12T10:25:00.000000000Z,33,2,27,175.930000000,175.950000000,175.930000000,175.950000000,30,AAPL
2022-01-12T10:26:00.000000000Z,33,2,27,175.950000000,175.950000000,175.930000000,175.930000000,12,AAPL
2022-01-12T10:27:00.000000000Z,33,2,27,175.920000000,175.950000000,175.920000000,175.950000000,234,AAPL
2022-01-12T10:28:00.000000000Z,33,2,27,175.930000000,175.950000000,175.930000000,175.940000000,342,AAPL
2022-01-12T10:29:00.000000000Z,33,2,27,175.940000000,175.950000000,175.790000000,175.880000000,1076,AAPL
2022-01-12T10:30:00.000000000Z,33,2,27,175.880000000,175.880000000,175.860000000,175.860000000,70,AAPL
2022-01-12T10:31:00.000000000Z,33,2,27,175.860000000,175.860000000,175.770000000,175.820000000,623,AAPL
2022-01-12T10:32:00.000000000Z,33,2,27,175.830000000,175.840000000,175.820000000,175.820000000,18,AAPL
2022-01-12T10:33:00.000000000Z,33,2,27,175.820000000,175.820000000,175.800000000,175.800000000,16,AAPL
2022-01-12T10:34:00.000000000Z,33,2,27,175.800000000,175.800000000,175.730000000,175.740000000,45,AAPL
2022-01-12T10:35:00.000000000Z,33,2,27,175.730000000,175.780000000,175.730000000,175.780000000,262,AAPL
2022-01-12T10:36:00.000000000Z,33,2,27,175.750000000,175.780000000,175.750000000,175.770000000,88,AAPL
2022-01-12T10:37:00.000000000Z,33,2,27,175.770000000,175.830000000,175.770000000,175.830000000,330,AAPL
2022-01-12T10:38:00.000000000Z,33,2,27,175.830000000,175.870000000,175.830000000,175.860000000,120,AAPL
2022-01-12T10:39:00.000000000Z,33,2,27,175.850000000,175.870000000,175.850000000,175.850000000,37,AAPL
2022-01-12T10:40:00.000000000Z,33,2,27,175.840000000,175.850000000,175.840000000,175.850000000,9,AAPL
2022-01-12T10:41:00.000000000Z,33,2,27,175.850000000,175.850000000,175.840000000,175.840000000,10,AAPL
2022-01-12T10:42:00.000000000Z,33,2,27,175.850000000,175.850000000,175.830000000,175.830000000,26,AAPL
2022-01-12T10:43:00.000000000Z,33,2,27,175.830000000,175.860000000,175.830000000,175.860000000,144,AAPL
2022-01-12T10:44:00.000000000Z,33,2,27,175.850000000,175.870000000,175.830000000,175.870000000,64,AAPL
2022-01-12T10:45:00.000000000Z,33,2,27,175.870000000,175.970000000,175.870000000,175.950000000,243,AAPL
2022-01-12T10:46:00.000000000Z,33,2,27,175.950000000,175.970000000,175.950000000,175.970000000,13,AAPL
2022-01-12T10:47:00.000000000Z,33,2,27,175.970000000,176.010000000,175.960000000,176.010000000,547,AAPL
2022-01-12T10:48:00.000000000Z,33,2,27,176.010000000,176.050000000,176.010000000,176.050000000,31,AAPL
2022-01-12T10:49:00.000000000Z,33,2,27,176.050000000,176.050000000,176.010000000,176.030000000,199,AAPL
2022-01-12T10:50:00.000000000Z,33,2,27,176.040000000,176.040000000,176.040000000,176.040000000,75,AAPL
2022-01-12T10:51:00.000000000Z,33,2,27,176.040000000,176.040000000,176.040000000,176.040000000,4,AAPL
2022-01-12T10:52:00.000000000Z,33,2,27,176.030000000,176.030000000,175.960000000,175.960000000,55,AAPL
2022-01-12T10:53:00.000000000Z,33,2,27,175.960000000,175.980000000,175.950000000,175.950000000,65,AAPL
2022-01-12T10:54:00.000000000Z,33,2,27,175.940000000,175.940000000,175.910000000,175.930000000,66,AAPL
2022-01-12T10:55:00.000000000Z,33,2,27,175.930000000,175.990000000,175.930000000,175.990000000,58,AAPL
2022-01-12T10:56:00.000000000Z,33,2,27,176.000000000,176.000000000,175.970000000,175.980000000,413,AAPL
2022-01-12T10:57:00.000000000Z,33,2,27,175.990000000,176.010000000,175.970000000,176.000000000,703,AAPL
2022-01-12T10:58:00.000000000Z,33,2,27,176.000000000,176.000000000,175.950000000,175.950000000,404,AAPL
2022-01-12T10:59:00.000000000Z,33,2,27,175.960000000,175.960000000,175.950000000,175.950000000,121,AAPL
2022-01-12T11:00:00.000000000Z,33,2,27,175.940000000,175.960000000,175.910000000,175.960000000,110,AAPL
2022-01-12T11:01:00.000000000Z,33,2,27,175.970000000,176.000000000,175.970000000,175.970000000,299,AAPL
2022-01-12T11:02:00.000000000Z,33,2,27,175.970000000,175.970000000,175.930000000,175.960000000,446,AAPL
2022-01-12T11:03:00.000000000Z,33,2,27,175.960000000,175.970000000,175.930000000,175.950000000,264,AAPL
2022-01-12T11:04:00.000000000Z,33,2,27,175.940000000,175.940000000,175.920000000,175.920000000,31,AAPL
2022-01-12T11:05:00.000000000Z,33,2,27,175.910000000,175.930000000,175.900000000,175.930000000,537,AAPL
2022-01-12T11:06:00.000000000Z,33,2,27,175.920000000,175.920000000,175.910000000,175.910000000,20,AAPL
2022-01-12T11:07:00.000000000Z,33,2,27,175.920000000,175.920000000,175.900000000,175.900000000,30,AAPL
2022-01-12T11:08:00.000000000Z,33,2,27,175.910000000,175.920000000,175.910000000,175.910000000,7,AAPL
2022-01-12T11:09:00.000000000Z,33,2,27,175.900000000,175.910000000,175.900000000,175.910000000,27,AAPL
2022-01-12T11:10:00.000000000Z,33,2,27,175.910000000,175.920000000,175.900000000,175.900000000,65,AAPL
2022-01-12T11:11:00.000000000Z,33,2,27,175.900000000,175.900000000,175.890000000,175.890000000,10,AAPL
2022-01-12T11:12:00.000000000Z,33,2,27,175.890000000,175.890000000,175.890000000,175.890000000,5,AAPL
2022-01-12T11:13:00.000000000Z,33,2,27,175.890000000,175.900000000,175.850000000,175.850000000,1449,AAPL
2022-01-12T11:14:00.000000000Z,33,2,27,175.850000000,175.850000000,175.820000000,175.820000000,592,AAPL
2022-01-12T11:15:00.000000000Z,33,2,27,175.830000000,175.830000000,175.810000000,175.810000000,262,AAPL
2022-01-12T11:16:00.000000000Z,33,2,27,175.830000000,175.890000000,175.810000000,175.890000000,248,AAPL
2022-01-12T11:17:00.000000000Z,33,2,27,175.880000000,175.960000000,175.880000000,175.960000000,749,AAPL
2022-01-12T11:18:00.000000000Z,33,2,27,175.910000000,175.910000000,175.890000000,175.900000000,12,AAPL
2022-01-12T11:19:00.000000000Z,33,2,27,175.890000000,175.890000000,175.860000000,175.860000000,503,AAPL
2022-01-12T11:20:00.000000000Z,33,2,27,175.850000000,175.860000000,175.850000000,175.860000000,94,AAPL
2022-01-12T11:21:00.000000000Z,33,2,27,175.860000000,175.870000000,175.860000000,175.870000000,28,AAPL
