ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2020-01-31T09:35:00.000000000Z,33,2,13,322.650000000,322.650000000,322.650000000,322.650000000,2,AAPL
2020-01-31T09:36:00.000000000Z,33,2,13,322.600000000,322.640000000,322.500000000,322.500000000,704,AAPL
2020-01-31T09:39:00.000000000Z,33,2,13,322.150000000,322.150000000,322.150000000,322.150000000,5,AAPL
2020-01-31T09:41:00.000000000Z,33,2,13,322.340000000,322.340000000,322.340000000,322.340000000,30,AAPL
2020-01-31T09:42:00.000000000Z,33,2,13,322.300000000,322.300000000,322.300000000,322.300000000,10,AAPL
2020-01-31T09:45:00.000000000Z,33,2,13,322.500000000,322.500000000,322.300000000,322.300000000,31,AAPL
2020-01-31T09:46:00.000000000Z,33,2,13,322.300000000,322.300000000,322.300000000,322.300000000,50,AAPL
2020-01-31T09:52:00.000000000Z,33,2,13,322.500000000,322.500000000,322.500000000,322.500000000,15,AAPL
2020-01-31T09:53:00.000000000Z,33,2,13,322.500000000,322.500000000,322.500000000,322.500000000,35,AAPL
2020-01-31T09:59:00.000000000Z,33,2,13,322.300000000,322.490000000,322.300000000,322.490000000,61,AAPL
2020-01-31T10:02:00.000000000Z,33,2,13,322.350000000,322.350000000,322.300000000,322.300000000,4714,AAPL
2020-01-31T10:10:00.000000000Z,33,2,13,322.400000000,322.400000000,322.330000000,322.330000000,107,AAPL
2020-01-31T10:14:00.000000000Z,33,2,13,322.360000000,322.360000000,322.300000000,322.300000000,100,AAPL
2020-01-31T10:19:00.000000000Z,33,2,13,322.300000000,322.310000000,322.300000000,322.310000000,158,AAPL
2020-01-31T10:20:00.000000000Z,33,2,13,322.310000000,322.310000000,322.310000000,322.310000000,80,AAPL
2020-01-31T10:21:00.000000000Z,33,2,13,322.310000000,322.310000000,322.300000000,322.300000000,600,AAPL
2020-01-31T10:22:00.000000000Z,33,2,13,322.300000000,322.300000000,322.300000000,322.300000000,300,AAPL
2020-01-31T10:23:00.000000000Z,33,2,13,322.300000000,322.320000000,322.300000000,322.300000000,4131,AAPL
2020-01-31T10:24:00.000000000Z,33,2,13,322.070000000,322.070000000,322.000000000,322.000000000,128,AAPL
2020-01-31T10:26:00.000000000Z,33,2,13,322.000000000,322.000000000,322.000000000,322.000000000,106,AAPL
2020-01-31T10:27:00.000000000Z,33,2,13,321.660000000,321.660000000,321.660000000,321.660000000,60,AAPL
2020-01-31T10:29:00.000000000Z,33,2,13,321.650000000,321.750000000,321.650000000,321.750000000,30,AAPL
2020-01-31T10:30:00.000000000Z,33,2,13,321.770000000,321.770000000,321.680000000,321.680000000,60,AAPL
2020-01-31T10:31:00.000000000Z,33,2,13,321.760000000,321.760000000,321.540000000,321.540000000,516,AAPL
2020-01-31T10:33:00.000000000Z,33,2,13,321.500000000,321.540000000,321.450000000,321.450000000,113,AAPL
2020-01-31T10:37:00.000000000Z,33,2,13,321.330000000,321.330000000,321.330000000,321.330000000,16,AAPL
2020-01-31T10:38:00.000000000Z,33,2,13,321.450000000,321.450000000,321.300000000,321.300000000,717,AAPL
2020-01-31T10:39:00.000000000Z,33,2,13,321.300000000,321.480000000,321.300000000,321.480000000,300,AAPL
2020-01-31T10:40:00.000000000Z,33,2,13,321.200000000,321.200000000,321.200000000,321.200000000,17,AAPL
2020-01-31T10:43:00.000000000Z,33,2,13,321.300000000,321.300000000,321.300000000,321.300000000,10,AAPL
2020-01-31T10:44:00.000000000Z,33,2,13,321.260000000,321.300000000,321.260000000,321.300000000,30,AAPL
2020-01-31T10:45:00.000000000Z,33,2,13,321.300000000,321.300000000,321.300000000,321.300000000,67,AAPL
2020-01-31T10:50:00.000000000Z,33,2,13,321.540000000,321.540000000,321.540000000,321.540000000,18,AAPL
2020-01-31T10:51:00.000000000Z,33,2,13,321.560000000,321.560000000,321.560000000,321.560000000,10,AAPL
2020-01-31T10:57:00.000000000Z,33,2,13,321.420000000,321.420000000,321.420000000,321.420000000,36,AAPL
2020-01-31T10:58:00.000000000Z,33,2,13,321.480000000,321.480000000,321.480000000,321.480000000,99,AAPL
2020-01-31T10:59:00.000000000Z,33,2,13,321.690000000,321.690000000,321.690000000,321.690000000,30,AAPL
2020-01-31T11:00:00.000000000Z,33,2,13,321.700000000,321.700000000,321.700000000,321.700000000,10,AAPL
2020-01-31T11:03:00.000000000Z,33,2,13,321.630000000,321.630000000,321.630000000,321.630000000,8,AAPL
2020-01-31T11:04:00.000000000Z,33,2,13,321.730000000,321.780000000,321.730000000,321.780000000,1101,AAPL
2020-01-31T11:08:00.000000000Z,33,2,13,321.590000000,321.590000000,321.470000000,321.470000000,173,AAPL
2020-01-31T11:11:00.000000000Z,33,2,13,321.640000000,321.640000000,321.640000000,321.640000000,100,AAPL
2020-01-31T11:12:00.000000000Z,33,2,13,321.640000000,321.640000000,321.640000000,321.640000000,10,AAPL
2020-01-31T11:14:00.000000000Z,33,2,13,321.640000000,321.640000000,321.420000000,321.420000000,117,AAPL
2020-01-31T11:18:00.000000000Z,33,2,13,321.610000000,321.610000000,321.610000000,321.610000000,6,AAPL
2020-01-31T11:20:00.000000000Z,33,2,13,321.890000000,321.890000000,321.890000000,321.890000000,100,AAPL
2020-01-31T11:22:00.000000000Z,33,2,13,321.800000000,321.800000000,321.700000000,321.800000000,9,AAPL
2020-01-31T11:26:00.000000000Z,33,2,13,321.700000000,321.800000000,321.700000000,321.800000000,920,AAPL
2020-01-31T11:27:00.000000000Z,33,2,13,321.610000000,321.790000000,321.560000000,321.790000000,1254,AAPL
2020-01-31T11:33:00.000000000Z,33,2,13,321.780000000,321.900000000,321.780000000,321.900000000,200,AAPL
2020-01-31T11:38:00.000000000Z,33,2,13,321.660000000,321.660000000,321.570000000,321.570000000,100,AAPL
2020-01-31T11:41:00.000000000Z,33,2,13,321.730000000,321.800000000,321.730000000,321.800000000,58,AAPL
2020-01-31T11:43:00.000000000Z,33,2,13,321.800000000,321.800000000,321.800000000,321.800000000,42,AAPL
2020-01-31T11:46:00.000000000Z,33,2,13,321.570000000,321.570000000,321.570000000,321.570000000,18,AAPL
2020-01-31T11:48:00.000000000Z,33,2,13,321.600000000,321.600000000,321.600000000,321.600000000,225,AAPL
2020-01-31T11:51:00.000000000Z,33,2,13,321.630000000,321.630000000,321.610000000,321.610000000,540,AAPL
2020-01-31T11:52:00.000000000Z,33,2,13,321.600000000,321.600000000,321.600000000,321.600000000,20,AAPL
2020-01-31T11:56:00.000000000Z,33,2,13,321.800000000,321.800000000,321.800000000,321.800000000,94,AAPL
2020-01-31T12:00:00.000000000Z,33,2,13,321.830000000,322.480000000,321.810000000,322.050000000,2210,AAPL
2020-01-31T12:01:00.000000000Z,33,2,13,322.100000000,322.150000000,322.100000000,322.150000000,174,AAPL
2020-01-31T12:03:00.000000000Z,33,2,13,322.180000000,322.180000000,322.180000000,322.180000000,40,AAPL
2020-01-31T12:04:00.000000000Z,33,2,13,322.250000000,322.250000000,322.250000000,322.250000000,100,AAPL
2020-01-31T12:05:00.000000000Z,33,2,13,322.300000000,322.350000000,322.300000000,322.340000000,1958,AAPL
2020-01-31T12:06:00.000000000Z,33,2,13,322.480000000,322.500000000,322.350000000,322.350000000,820,AAPL
2020-01-31T12:07:00.000000000Z,33,2,13,322.310000000,322.310000000,322.310000000,322.310000000,10,AAPL
2020-01-31T12:11:00.000000000Z,33,2,13,322.370000000,322.370000000,322.370000000,322.370000000,20,AAPL
2020-01-31T12:12:00.000000000Z,33,2,13,322.450000000,322.500000000,322.450000000,322.500000000,1100,AAPL
2020-01-31T12:13:00.000000000Z,33,2,13,322.600000000,322.600000000,322.410000000,322.450000000,1578,AAPL
2020-01-31T12:14:00.000000000Z,33,2,13,322.500000000,322.500000000,322.310000000,322.350000000,2651,AAPL
2020-01-31T12:15:00.000000000Z,33,2,13,322.330000000,322.330000000,322.290000000,322.300000000,1900,AAPL
2020-01-31T12:17:00.000000000Z,33,2,13,322.450000000,322.450000000,322.450000000,322.450000000,877,AAPL
2020-01-31T12:19:00.000000000Z,33,2,13,322.590000000,322.630000000,322.590000000,322.630000000,620,AAPL
2020-01-31T12:20:00.000000000Z,33,2,13,322.400000000,322.630000000,322.400000000,322.630000000,1420,AAPL
2020-01-31T12:21:00.000000000Z,33,2,13,322.420000000,322.640000000,322.420000000,322.640000000,890,AAPL
2020-01-31T12:23:00.000000000Z,33,2,13,322.500000000,322.740000000,322.500000000,322.550000000,937,AAPL
2020-01-31T12:24:00.000000000Z,33,2,13,322.670000000,322.700000000,322.570000000,322.580000000,1447,AAPL
2020-01-31T12:25:00.000000000Z,33,2,13,322.620000000,322.620000000,322.510000000,322.510000000,1005,AAPL
2020-01-31T12:26:00.000000000Z,33,2,13,322.520000000,322.570000000,322.520000000,322.550000000,2393,AAPL
2020-01-31T12:27:00.000000000Z,33,2,13,322.560000000,322.560000000,322.550000000,322.550000000,290,AAPL
2020-01-31T12:28:00.000000000Z,33,2,13,322.420000000,322.420000000,322.360000000,322.360000000,448,AAPL
2020-01-31T12:30:00.000000000Z,33,2,13,322.350000000,322.350000000,322.350000000,322.350000000,76,AAPL
2020-01-31T12:31:00.000000000Z,33,2,13,322.410000000,322.600000000,322.410000000,322.470000000,988,AAPL
2020-01-31T12:32:00.000000000Z,33,2,13,322.500000000,322.500000000,322.480000000,322.480000000,100,AAPL
2020-01-31T12:33:00.000000000Z,33,2,13,322.380000000,322.380000000,322.350000000,322.370000000,255,AAPL
2020-01-31T12:34:00.000000000Z,33,2,13,322.370000000,322.370000000,322.370000000,322.370000000,37,AAPL
2020-01-31T12:35:00.000000000Z,33,2,13,322.410000000,322.410000000,322.410000000,322.410000000,10,AAPL
2020-01-31T12:36:00.000000000Z,33,2,13,322.600000000,322.720000000,322.600000000,322.720000000,58,AAPL
